step,train_error_hist,train_loss_hist,val_error_hist,val_loss_hist,lr_hist
35000,0.015625,1.0201078653335571,0.0546875,0.23231013119220734,0.003
35500,0.0234375,1.022111177444458,0.0546875,0.2225339412689209,0.003
36000,0.015625,1.0084460973739624,0.109375,0.46343889832496643,0.003
36500,0.01171875,0.9905656576156616,0.0703125,0.4265690743923187,0.003
37000,0.01171875,0.9778270125389099,0.09375,0.3964248299598694,0.003
37500,0.01953125,0.9760498404502869,0.09375,0.5035010576248169,0.003
38000,0.0234375,0.9646649360656738,0.140625,0.5824927091598511,0.003
38500,0.01953125,0.9573178887367249,0.0546875,0.24381178617477417,0.003
39000,0.0,0.9284682273864746,0.125,0.6457107663154602,0.003
39500,0.01171875,0.9458398818969727,0.1171875,0.43346184492111206,0.003
40000,0.01953125,0.9466885328292847,0.1015625,0.40543133020401,0.003
40500,0.01171875,0.9194121956825256,0.078125,0.3929119110107422,0.00030000000000000003
41000,0.0078125,0.9166728854179382,0.0625,0.20614269375801086,0.00030000000000000003
41500,0.0078125,0.9178716540336609,0.046875,0.15762539207935333,0.00030000000000000003
42000,0.015625,0.9332972168922424,0.0703125,0.2993667423725128,0.00030000000000000003
42500,0.00390625,0.9250859618186951,0.046875,0.16589024662971497,0.00030000000000000003
43000,0.01171875,0.9323028326034546,0.0390625,0.11691607534885406,0.00030000000000000003
43500,0.0078125,0.9128314256668091,0.046875,0.1767408847808838,0.00030000000000000003
44000,0.0078125,0.9112702012062073,0.0390625,0.23042459785938263,0.00030000000000000003
44500,0.00390625,0.9035241603851318,0.078125,0.2586240768432617,0.00030000000000000003
45000,0.0,0.9044936299324036,0.1015625,0.3997723162174225,0.00030000000000000003
45500,0.01171875,0.9153554439544678,0.046875,0.19856220483779907,0.00030000000000000003
46000,0.01171875,0.9316926002502441,0.09375,0.43335703015327454,0.00030000000000000003
46500,0.0,0.8968495726585388,0.09375,0.4533262848854065,0.00030000000000000003
47000,0.0078125,0.9123398661613464,0.078125,0.2657768130302429,0.00030000000000000003
47500,0.015625,0.9257214665412903,0.078125,0.3693029284477234,0.00030000000000000003
48000,0.00390625,0.8949252367019653,0.0546875,0.24183756113052368,0.00030000000000000003
48500,0.0078125,0.915584921836853,0.078125,0.3946573734283447,0.00030000000000000003
49000,0.0078125,0.8992074131965637,0.0546875,0.2368263304233551,0.00030000000000000003
49500,0.01171875,0.9161372184753418,0.046875,0.17215850949287415,0.00030000000000000003
50000,0.00390625,0.8995092511177063,0.0703125,0.2666066288948059,0.00030000000000000003
50500,0.0078125,0.9001235365867615,0.078125,0.3626728355884552,0.00030000000000000003
51000,0.0234375,0.9146246910095215,0.0546875,0.24947376549243927,0.00030000000000000003
51500,0.01171875,0.9163185954093933,0.0390625,0.14356663823127747,0.00030000000000000003
52000,0.01953125,0.9141825437545776,0.0234375,0.09622161835432053,0.00030000000000000003
52500,0.0078125,0.8915399312973022,0.1015625,0.4340989291667938,0.00030000000000000003
53000,0.01171875,0.9094051122665405,0.078125,0.3843504786491394,0.00030000000000000003
53500,0.00390625,0.8873341083526611,0.078125,0.38412773609161377,0.00030000000000000003
54000,0.0078125,0.8935967683792114,0.0703125,0.23550690710544586,0.00030000000000000003
54500,0.0,0.8827390074729919,0.1015625,0.5020583868026733,0.00030000000000000003
55000,0.01171875,0.9005704522132874,0.078125,0.3379664421081543,0.00030000000000000003
55500,0.00390625,0.8859133720397949,0.1015625,0.4439769387245178,0.00030000000000000003
56000,0.0078125,0.8924058079719543,0.0859375,0.4039658010005951,0.00030000000000000003
56500,0.01953125,0.9090649485588074,0.0859375,0.4133033752441406,0.00030000000000000003
57000,0.00390625,0.8921593427658081,0.046875,0.2232266664505005,0.00030000000000000003
57500,0.0,0.8754242062568665,0.046875,0.18507666885852814,0.00030000000000000003
58000,0.01171875,0.8855150938034058,0.0703125,0.34523993730545044,0.00030000000000000003
58500,0.0,0.8767344951629639,0.0546875,0.22160875797271729,0.00030000000000000003
59000,0.00390625,0.9006356596946716,0.078125,0.41362178325653076,0.00030000000000000003
59500,0.0078125,0.8821462988853455,0.1015625,0.4840288758277893,0.00030000000000000003
60000,0.01171875,0.9161438941955566,0.0859375,0.45159849524497986,0.00030000000000000003
60500,0.00390625,0.8784338235855103,0.0625,0.26658138632774353,3.0000000000000004e-05
61000,0.01171875,0.8905171155929565,0.1015625,0.5227344036102295,3.0000000000000004e-05
61500,0.00390625,0.8835612535476685,0.0703125,0.26190316677093506,3.0000000000000004e-05
62000,0.0078125,0.8849685192108154,0.0859375,0.4257614314556122,3.0000000000000004e-05
62500,0.00390625,0.8855308294296265,0.0546875,0.2888191044330597,3.0000000000000004e-05
63000,0.01171875,0.9011738896369934,0.046875,0.11012424528598785,3.0000000000000004e-05
63500,0.0078125,0.8883593678474426,0.0625,0.37203776836395264,3.0000000000000004e-05
64000,0.0078125,0.8874097466468811,0.0234375,0.1609944999217987,3.0000000000000004e-05
64500,0.01171875,0.8912350535392761,0.03125,0.12180689722299576,3.0000000000000004e-05
65000,0.00390625,0.8862849473953247,0.0625,0.33407658338546753,3.0000000000000004e-05
65500,0.0,0.871807336807251,0.0625,0.2854631543159485,3.0000000000000004e-05
66000,0.01171875,0.893138587474823,0.046875,0.19616544246673584,3.0000000000000004e-05
66500,0.00390625,0.8715616464614868,0.0703125,0.3981096148490906,3.0000000000000004e-05
67000,0.0078125,0.8864091038703918,0.0625,0.31747040152549744,3.0000000000000004e-05
67500,0.0078125,0.8815030455589294,0.046875,0.26062166690826416,3.0000000000000004e-05
68000,0.01171875,0.9021898508071899,0.0703125,0.3296852111816406,3.0000000000000004e-05
68500,0.015625,0.8890994787216187,0.0703125,0.23596075177192688,3.0000000000000004e-05
69000,0.0,0.8693336248397827,0.0625,0.4306359887123108,3.0000000000000004e-05
69500,0.0078125,0.8843148946762085,0.046875,0.20729079842567444,3.0000000000000004e-05
70000,0.00390625,0.8768308162689209,0.1015625,0.518466055393219,3.0000000000000004e-05
70500,0.0078125,0.8993119597434998,0.0625,0.30707937479019165,3.0000000000000004e-05
71000,0.01171875,0.8951467275619507,0.046875,0.2565094232559204,3.0000000000000004e-05
71500,0.0078125,0.8829464912414551,0.0703125,0.3531227111816406,3.0000000000000004e-05
72000,0.00390625,0.8830069303512573,0.078125,0.3755631148815155,3.0000000000000004e-05
72500,0.00390625,0.888117253780365,0.1015625,0.4673895835876465,3.0000000000000004e-05
73000,0.0078125,0.8832865953445435,0.0625,0.2532041668891907,3.0000000000000004e-05
73500,0.0234375,0.9021793007850647,0.09375,0.4101465046405792,3.0000000000000004e-05
74000,0.0234375,0.9069122076034546,0.0546875,0.25420302152633667,3.0000000000000004e-05
74500,0.0078125,0.8882109522819519,0.0703125,0.3663139343261719,3.0000000000000004e-05
75000,0.0078125,0.8927953839302063,0.09375,0.5030505657196045,3.0000000000000004e-05
75500,0.015625,0.8968557119369507,0.0703125,0.356384813785553,3.0000000000000004e-05
76000,0.015625,0.8872253894805908,0.046875,0.2055540531873703,3.0000000000000004e-05
76500,0.01171875,0.8862183690071106,0.1171875,0.6061956882476807,3.0000000000000004e-05
77000,0.015625,0.8979754447937012,0.0625,0.2712865471839905,3.0000000000000004e-05
77500,0.0078125,0.8946120142936707,0.1171875,0.5551646947860718,3.0000000000000004e-05
78000,0.01171875,0.8910926580429077,0.078125,0.25332412123680115,3.0000000000000004e-05
78500,0.00390625,0.872839093208313,0.09375,0.33376702666282654,3.0000000000000004e-05
79000,0.00390625,0.8805163502693176,0.09375,0.3767543435096741,3.0000000000000004e-05
79500,0.0078125,0.8855829238891602,0.078125,0.38981714844703674,3.0000000000000004e-05
